#/Lambda=0.7	/Regression_slope=0.6	/Regression_intercept=-6	/Entropy_core_cutoff=0.1	/Entropy_general_cutoff=0.1	/GC_content=0.5	/Pseudocount=maximal_row_counts/counts_in_row
>RUNX1	lnR0: 0.6
4.1291	4.1291	3.13889	0
4.20634	0	4.20634	4.20634
0	3.05724	4.04745	3.05724
0	3.66421	2.674	1.10456
0	1.56945	1.56945	0.359021
>RORA(MA0071.1)	lnR0: 0
0	2.97063	2.39139	0.99021
0.671434	2.97063	3.96084	0
0.884342	0	1.36502	1.68379
0	1.98042	0.99021	0.579236
0	4.41577	2.11658	4.41577
4.65442	4.65442	0	4.65442
4.65442	4.65442	0	4.65442
4.65442	4.65442	4.65442	0
4.65442	0	4.65442	4.65442
0	4.65442	4.65442	4.65442
>RORA(MA0072.1)	lnR0: 1.8
0	2.55966	1.15847	0.703538
0.2455	4.20634	2.22592	0
0	4.1291	5.11931	5.11931
0	4.54008	4.54008	0.769995
2.20064	0.105869	0	0.480675
5.15845	5.15845	5.15845	0
0	4.81042	1.67153	4.81042
5.15845	5.15845	0	5.15845
5.15845	5.15845	0	5.15845
5.15845	5.15845	5.15845	0
5.15845	0	5.15845	5.15845
0	5.15845	5.15845	5.15845
0	1.18097	0.535276	1.40118
>RREB1	lnR0: 5.4
1.15847	0	3.13889	3.13889
2.43535	0	3.42556	3.42556
1.15847	0	3.13889	3.13889
3.54987	0	3.54987	3.54987
0	0.671434	2.97063	2.97063
0	1.71996	3.28941	3.28941
0	1.15847	3.13889	3.13889
0.480675	0	2.77987	1.78966
3.54987	0	3.54987	3.54987
0	3.54987	3.54987	3.54987
0.671434	0	2.97063	2.97063
2.43535	0	3.42556	3.42556
1.15847	0	3.13889	3.13889
0.480675	0	1.78966	2.77987
1.71996	0	3.28941	3.28941
0.260459	0	2.55966	0.99021
0.260459	0	1.56945	1.56945
0.480675	0	2.77987	1.78966
1.98042	0	0.99021	2.97063
>RXRA::VDR	lnR0: 2.4
0.99021	2.97063	0	2.97063
3.42556	3.42556	0	3.42556
3.28941	3.28941	0	2.2992
3.42556	3.42556	3.42556	0
3.28941	0	3.28941	2.2992
0	3.28941	2.2992	3.28941
0	0.729751	2.2992	0
0	0	0	0
1.56945	3.13889	0	3.13889
0	2.55966	0	2.55966
3.42556	3.42556	0	3.42556
3.42556	3.42556	3.42556	0
2.2992	3.28941	3.28941	0
3.28941	0	3.28941	2.2992
0	1.98042	1.40118	2.97063
>SOX9	lnR0: -0.6
3.77008	0	2.4611	2.4611
2.09477	0	2.45379	0.635265
0	5.11931	6.10952	3.81033
4.54008	5.11931	4.54008	0
3.01459	5.98522	3.68602	0
4.55978	4.55978	0	6.12923
2.07898	5.84906	3.54987	0
2.43535	2.75413	2.94489	0
1.08241	0	1.98042	0.352657
>SRY	lnR0: -1.2
0.63119	1.78966	1.47088	0
0	3.96084	1.98042	0.535276
0	2.22592	2.22592	1.90714
0	4.65442	4.65442	2.674
4.70834	0	4.70834	3.13889
0	4.81042	4.81042	4.81042
0	4.76029	3.77008	4.76029
1.30899	4.27962	2.71017	0
>TAL1::TCF3	lnR0: 0.6
1.05991	0.923753	0	1.78966
0	5.26983	3.28941	3.70038
0.249076	0	4.59839	4.59839
5.40599	0	4.41577	5.40599
0	5.43809	5.43809	5.43809
4.99501	4.0048	1.44514	0
1.3308	0	4.99501	4.99501
5.43809	5.43809	5.43809	0
5.40599	5.40599	0	4.41577
4.41577	2.43535	0.0664572	0
2.77987	2.77987	3.50962	0
>REL	lnR0: -0.6
3.13889	0.579236	0	0.839695
3.96084	2.97063	0	2.97063
2.97063	3.96084	0	2.97063
0.729751	2.2992	0	1.71996
0	0	0	0
0.865908	2.43535	2.43535	0
3.05724	4.04745	4.04745	0
2.39139	3.96084	3.96084	0
3.96084	0	3.96084	2.39139
3.05724	0	4.04745	4.04745
>RELA	lnR0: 0
3.54987	1.25067	0	1.56945
4.1291	4.1291	0	3.13889
4.20634	4.20634	0	4.20634
0	3.54987	0.579236	3.54987
0	1.44514	1.12637	2.43535
2.478	4.04745	4.04745	0
4.20634	4.20634	4.20634	0
4.04745	2.478	4.04745	0
4.20634	0	4.20634	4.20634
4.20634	0	4.20634	4.20634
>NR1H2::RXRA	lnR0: 4.2
0	1.56945	4.1291	2.14868
0	3.13889	1.56945	2.55966
0	4.34932	1.78966	4.34932
4.65442	4.65442	0	4.65442
4.59839	4.59839	0	3.60818
4.65442	4.65442	4.65442	0
4.65442	0	4.65442	4.65442
0	4.65442	4.65442	4.65442
0	4.59839	4.59839	3.60818
0	4.65442	4.65442	4.65442
4.65442	4.65442	0	4.65442
4.65442	4.65442	0	4.65442
4.65442	4.65442	4.65442	0
4.65442	0	4.65442	4.65442
0	4.65442	4.65442	4.65442
0	3.35911	2.77987	2.77987
3.96084	0	1.18097	1.66164
>NFIC::TLX1	lnR0: 1.8
4.04745	4.04745	4.04745	0
4.04745	4.04745	0	4.04745
4.04745	4.04745	0	4.04745
4.04745	0	4.04745	4.04745
0	2.87843	3.86864	2.87843
1.56945	0	0.579236	2.14868
1.56945	0	0.839695	1.56945
0	1.98042	0.410974	0.99021
0	0	0	0
4.04745	4.04745	0	4.04745
4.04745	0	4.04745	4.04745
4.04745	0	4.04745	4.04745
0	4.04745	4.04745	4.04745
0	3.86864	2.87843	2.87843
>NKX3-1	lnR0: -1.8
0	2.77987	1.78966	1.78966
4.27962	3.28941	4.27962	0
0	4.34932	4.34932	4.34932
4.27962	0	4.27962	3.28941
3.28941	4.27962	4.27962	0
3.28941	4.27962	4.27962	0
0	4.27962	3.28941	4.27962
>ZNF354C	lnR0: -2.4
0	0.190759	0.99021	2.97063
1.56945	1.98042	3.54987	0
4.04745	0	4.04745	4.04745
4.04745	0	4.04745	4.04745
0	4.04745	4.04745	4.04745
3.96084	0	2.97063	3.96084
>CTCF(MA0139.1)	lnR0: 5.4
2.3627	0.649247	2.55346	0
1.29188	1.49239	0	1.1312
0.667629	3.13889	0	1.71996
3.77544	0	5.13545	4.39278
6.58515	0	9.72404	8.1546
0	5.67761	3.46247	2.98799
3.65345	0	0.652654	5.40869
1.98702	0	3.11603	0.413171
0	6.08954	4.6444	5.43307
7.16439	9.72404	0	7.74362
0.756026	7.07724	0	5.76825
3.16746	5.22801	0	0.556782
6.03914	9.70335	0	6.56446
3.73014	6.36704	0	3.39641
2.77793	0	6.86679	3.39857
0.44129	5.13061	0	4.77159
2.51597	0	0.642738	3.63204
1.73322	0.294691	2.39982	0
0	1.13561	0.588126	2.72085
>EWSR1-FLI1	lnR0: 4.8
6.66206	6.66206	0	6.66206
5.0654	6.63484	0	6.63484
0	6.64851	5.6583	6.64851
0	6.64851	5.6583	6.64851
5.6583	6.64851	0	6.64851
5.0516	6.62104	0	5.63083
0	6.63484	5.0654	6.63484
0	6.62104	4.64062	6.62104
6.64851	6.64851	0	5.6583
6.63484	5.0654	0	6.63484
0	4.27962	5.00937	6.57881
0	6.66206	6.66206	6.66206
6.66206	6.66206	0	6.66206
6.63484	5.0654	0	6.63484
0	4.61261	6.59303	5.02358
0	6.62104	5.0516	5.63083
3.9903	6.54995	0	4.56953
4.56953	4.56953	0	4.98051
>REST	lnR0: 6.6
1.96858	2.24258	1.18461	0
4.21143	2.03874	2.90729	0
4.10938	0	4.69793	3.65276
0	5.49628	3.89644	5.69364
5.38449	5.02547	0	7.03799
2.96335	0	1.5797	2.39578
0	7.54743	6.85385	6.85385
8.54758	0	6.86379	7.96834
5.3109	0	6.08089	4.34067
0	2.15652	2.46297	1.45534
1.99174	1.22608	2.79933	0
5.22631	7.52551	0	7.52551
6.17056	7.96022	0	8.95043
0	3.60261	5.27695	4.71139
6.45191	0	2.42868	4.05415
0	7.22775	7.54653	7.09159
5.10354	6.7066	0	7.18727
2.26835	0	2.4297	2.31774
0.899828	4.38501	0	0.435371
2.105	0	1.53022	2.86171
2.60522	0	4.82718	2.07441
>NFE2L2	lnR0: 0.6
0	2.43535	0.136157	3.42556
4.34932	4.34932	4.34932	0
4.27962	4.27962	0	3.28941
0	4.34932	4.34932	4.34932
4.1291	0	3.13889	2.55966
0.769995	1.98042	2.55966	0
0.865908	0	2.43535	1.12637
0	4.04745	2.478	2.478
4.34932	4.34932	0	4.34932
4.34932	0	4.34932	4.34932
0	2.39139	2.39139	2.97063
>NFATC2	lnR0: -1.8
2.3689	3.35911	2.77987	0
3.42556	2.84633	2.84633	0
3.60818	3.60818	4.59839	0
4.70834	4.70834	4.70834	0
3.66421	0	4.65442	4.65442
4.70834	0	4.70834	4.70834
0	2.22592	3.21613	1.90714
>INSM1	lnR0: 1.2
3.28941	4.27962	1.98042	0
4.34932	4.34932	0	2.05012
3.77008	0.63119	1.78966	0
1.18097	0	3.96084	1.98042
0	4.04745	4.04745	0.908555
4.59839	4.59839	0	4.59839
4.54008	3.54987	0	4.54008
4.59839	4.59839	0	4.59839
4.59839	4.59839	0	4.59839
4.04745	2.478	0	1.26758
2.06703	0	4.04745	1.48779
0.238649	3.66421	0	2.09477
>RARA::RXRA	lnR0: 3.6
0	3.66421	0.114347	3.66421
4.54008	4.54008	0	4.54008
2.77987	3.77008	0	0.480675
4.47928	4.47928	3.48907	0
4.20634	0	2.22592	2.6369
0	4.47928	3.48907	4.47928
0	0	0	0
0.729751	0.150515	0	2.2992
0.99021	1.25067	0	1.56945
0	2.77987	0.799451	2.20064
1.10456	0.884342	0	3.66421
0	2.14868	2.14868	4.1291
3.35911	3.35911	0	3.35911
4.04745	3.05724	0	1.26758
2.55966	3.13889	2.14868	0
3.13889	0	2.14868	2.55966
0	4.41577	3.42556	3.42556
>PLAG1	lnR0: 2.4
4.20634	4.20634	0	4.20634
1.88822	3.86864	0	2.87843
4.20634	4.20634	0	4.20634
4.1291	4.1291	0	3.13889
3.86864	0	1.56945	3.86864
3.96084	0	2.97063	2.39139
1.12637	0	2.43535	1.44514
0	3.66421	3.66421	0.884342
0	0.99021	1.98042	3.54987
2.2992	3.86864	0	2.2992
4.20634	4.20634	0	4.20634
4.20634	4.20634	0	4.20634
4.04745	4.04745	0	2.478
2.478	4.04745	0	4.04745
>ARNT::HIF1A	lnR0: -1.2
0.828312	0.778182	0	5.5886
1.6535	0.220215	0	0.128017
0	4.67262	1.70199	5.25186
6.63484	0	6.63484	5.64463
6.64851	6.64851	0	6.64851
6.64851	6.64851	6.64851	0
6.64851	6.64851	0	6.64851
1.43829	0	1.29532	1.68379
>DUX4	lnR0: 0.6
1.89237	3.4251	4.76066	0
0	15.0268	4.87798	15.0268
0	15.0729	15.0729	15.0729
1.86651	0.718919	3.23733	0
13.8953	0.0240694	1.73301	0
14.0084	0.374995	1.55036	0
0	3.57433	14.9586	9.34174
0	15.0729	15.0729	15.0729
15.0729	15.0729	15.0729	0
15.0424	0	15.0424	5.47519
0	14.8974	14.8974	2.90613
>FOS(MA0476.1)	lnR0: 0
0.492025	3.92431	0.197086	0
0.531042	0.0902842	0	3.54908
14.6981	14.6981	14.6981	0
14.5823	14.5823	0	3.53107
0	14.6981	14.6981	14.6981
3.77965	0	0.326024	2.1555
14.6981	14.6981	14.6981	0
14.6981	0	14.6981	14.6981
0	14.6981	14.6981	14.6981
6.33118	1.88416	3.78538	0
>FOSL2	lnR0: 0
0.819372	2.16967	0	2.42773
0	5.61989	0.294402	5.20255
12.2558	12.2558	12.2558	0
12.2558	12.2558	0	12.2558
0	6.54434	4.67084	12.189
11.5682	0	0.829648	4.03533
12.2558	12.2558	12.2558	0
4.58837	0	12.1996	12.1996
0	12.2558	12.2558	12.2558
10.8491	0.50022	0.0386222	0
>FOXH1	lnR0: 0
1.63044	0.0503905	0.971403	0
0	0	0	0
1.72669	0	0.0467404	1.96908
0	12.8762	12.8762	12.8762
0	12.7558	4.98708	4.07342
12.8762	12.8762	12.8762	0
1.2691	0	12.373	6.40962
2.24214	0	12.6063	12.6063
0	12.8762	12.8762	12.8762
12.8762	0	12.8762	12.8762
0	12.6762	12.6762	2.70598
>JUN(MA0488.1)	lnR0: 0.6
0.570045	2.32345	0	1.7283
0	4.45672	2.13269	13.8754
14.2154	14.2154	14.2154	0
14.2073	14.2073	0	7.36802
0	14.2154	14.2154	13.2252
13.5345	1.90176	1.5135	0
14.1734	5.01365	0	14.1734
4.09471	2.20214	13.873	0
1.01635	0	13.6449	13.6449
0	14.2154	14.2154	14.2154
6.23585	2.09397	3.94086	0
>JUN(MA0489.1)	lnR0: 2.4
0	1.93665	0.776021	1.24017
0.0650513	1.61751	0	1.35167
0.214564	1.92193	0	1.27509
0	1.94988	0.341537	1.14119
0.0228959	2.79898	0	1.0611
0	2.55173	0.550621	12.4114
13.2882	13.2882	13.2882	0
13.2882	13.2882	0	13.2882
0	13.2878	13.2878	11.3074
3.85866	0	0.475076	2.84075
5.69298	13.262	13.262	0
3.35234	0	13.1578	13.1578
0	13.2882	13.2882	13.2882
3.80985	1.10158	1.0262	0
>JUND(MA0492.1)	lnR0: 1.2
0	2.03691	0.617376	0.697375
0	0	0	0
0.208976	2.65756	0	3.09736
0	7.14951	1.62695	14.4864
14.8903	14.8903	14.8903	0
14.8852	14.8852	0	8.0341
0	14.8903	14.8903	14.8903
13.731	0.516424	0.841667	0
2.35705	3.83212	0	14.5597
14.7126	2.88697	14.7126	0
1.47522	0	7.3695	14.4493
0	14.8903	14.8903	14.8903
6.50711	2.19821	3.37059	0
>MEF2C	lnR0: 2.4
0.0365089	2.28598	0.387765	0
0.920758	2.0425	0	0.11189
1.86491	0	4.12003	2.04346
10.1581	0.310057	10.1581	0
0	2.6275	4.38691	2.58911
0	5.63712	2.79079	2.85725
0	10.9336	4.53737	6.97272
0	10.9497	9.38029	4.7443
0	10.9524	8.65322	4.86287
5.14689	5.00392	10.9227	0
0	10.9802	5.98522	10.9802
2.07947	3.75141	0	5.74368
0	0.219484	2.68502	1.94001
0	1.15177	2.96217	0.685649
>MAF::NFE2	lnR0: 2.4
0	4.70441	1.10685	7.11356
9.99264	9.99264	9.99264	0
9.98213	9.98213	0	6.84324
0	9.99264	9.99264	9.99264
5.62511	0	2.36114	4.476
3.09386	8.83155	6.15755	0
3.499	0	5.29751	4.13215
0	9.8379	4.19327	3.942
6.7881	7.6278	0	4.73044
9.95684	0	5.47757	7.39719
0	5.63852	3.61895	3.69834
0	0	0	0
0.461377	2.28498	1.91344	0
1.03815	2.53164	2.69299	0
1.1998	0.7821	2.17659	0
>NR2C2(MA0504.1)	lnR0: 2.4
1.40548	1.62857	0	3.23883
0.0146521	4.76029	0	6.54995
8.43623	5.29734	0	4.02046
4.96719	6.41234	0	3.63247
6.233	8.21342	1.95338	0
5.41523	0	2.47034	3.48676
0	8.34377	2.78403	6.04458
0.151275	7.63191	0	7.63191
0	8.26261	2.15308	8.26261
5.08277	8.50834	0	8.50834
4.76454	8.3144	0	2.75466
8.0497	3.28941	1.6214	0
4.93308	0	3.10318	3.06403
0	8.10475	1.62961	4.33467
>NRF1	lnR0: 0.6
2.57145	3.24621	0	11.717
2.65486	0	11.8494	11.8494
4.38445	4.43613	0	11.9319
11.8547	0	3.06813	4.78504
0.29539	0	0.983326	2.54364
11.735	3.1615	2.7764	0
12.056	12.056	0	12.056
11.9649	0	11.9649	3.87988
11.944	3.57549	0	11.944
5.86516	0	12.033	12.033
0	1.46581	0.506087	11.0242
>STAT1::STAT2	lnR0: 1.8
2.53218	2.6602	2.37759	0
0	0	0	0
0	5.69524	1.4889	3.67086
6.80311	1.63503	0	7.21408
9.18301	7.61356	9.18301	0
7.19565	7.60662	9.17607	0
7.16043	5.37077	6.84165	0
9.09496	0	9.09496	3.82513
0	1.73492	0.410974	1.34287
0	0	0	0
6.82492	5.35403	5.69855	0
5.73418	7.59029	9.15974	0
6.4059	1.35987	6.4059	0
4.88831	0	5.55974	2.16039
3.62191	0	3.27388	0.921626
>TCF7L2	lnR0: 1.2
0	1.0942	0.6422	2.19932
0	4.44254	2.43117	2.82861
4.50149	0.0440484	0	3.71635
0	6.62873	11.3371	1.0212
4.81749	11.8667	11.8667	0
4.36191	0	2.15735	11.576
0	11.9146	11.9146	11.9146
0	7.92447	5.79577	11.8853
0	11.9081	7.62848	11.9081
3.62649	6.59712	0	11.7937
0.9461	1.22879	0	2.73094
0	0	0	0
0	1.0975	1.22196	1.10269
>ZBTB33	lnR0: 3
1.61462	0	0.798062	0.209141
6.36335	3.13652	4.14821	0
4.46421	0	5.72476	6.304
5.71766	2.71493	6.58357	0
9.37088	0	9.37088	9.37088
4.17253	9.29184	0	7.31142
7.72453	0	9.29398	4.17466
9.37088	9.37088	0	9.37088
0	2.48731	1.93777	3.26488
5.59178	2.93003	0	1.22742
0	2.11316	1.53894	2.89393
1.54149	0.117644	0.876298	0
4.00046	0	2.8741	0.0575936
2.19936	1.33996	1.74443	0
1.5377	0.188468	0	1.17868
>AR	lnR0: 0.6
0	2.47142	1.0313	2.99959
0	12.5418	0.459724	12.5418
13.3204	13.3204	0	13.3204
0	2.28556	2.34137	1.54795
0	13.3204	13.3204	13.3204
8.60043	0	7.32355	13.3088
0	13.2174	6.5286	3.91275
0	0	0	0
0	0	0	0
0	0	0	0
1.20178	5.66049	4.57372	0
13.2519	4.30145	0	13.2519
1.65599	2.45851	3.35992	0
0	0	0	0
2.11516	0	4.51132	1.61045
>ELK4	lnR0: 0.6
2.26438	0	0.710945	0.883643
2.25929	0	1.72196	1.74466
0	3.76378	0.960339	3.2377
11.2813	0	7.23387	1.87448
8.48596	11.6249	11.6249	0
11.6282	11.6282	11.6282	0
11.6282	0	11.6282	11.6282
11.6282	0	11.6282	11.6282
11.3971	11.3971	0	2.48242
11.3614	2.47767	0	5.03164
2.08681	0	0.897585	0.0427852
>ESR2	lnR0: 1.2
0	5.74497	1.06695	4.902
4.02002	12.6826	0	3.44079
7.01527	12.8643	0	7.52481
6.48718	5.51614	2.80115	0
12.7697	0	3.79771	6.34141
0	11.8662	7.05579	6.46023
3.03281	0	0.611722	2.36635
0	0	0	0
0	0	0	0
1.66287	2.37168	3.23321	0
2.54408	4.02109	0	6.57005
0	0	0	0
3.85655	0	4.11111	2.69917
2.37305	0	12.3929	2.17317
2.27191	0.590616	2.72748	0
>IRF1	lnR0: 4.8
1.18345	1.00765	1.18345	0
1.8915	0.998975	1.60259	0
2.19696	0.58034	2.09771	0
0	2.82322	1.01369	2.12749
4.9385	0	0.639017	4.23179
6.63379	10.298	10.298	0
10.2778	5.32672	10.2778	0
10.2463	4.47053	7.94712	0
10.187	0	10.187	3.421
0	4.46993	1.91624	2.37791
5.17854	0	1.1758	1.88234
6.24526	9.30249	10.2927	0
7.31249	6.41448	7.72346	0
6.68655	4.41137	10.2364	0
5.773	0	5.09168	1.77785
0	0	0	0
0	0	0	0
2.62656	2.27298	2.96752	0
2.11233	2.14868	3.09538	0
2.07756	1.09593	2.212	0
>STAT1	lnR0: 0.6
2.22981	1.2435	1.14182	0
11.6894	6.01752	11.6894	0
11.6636	8.88371	4.93569	0
3.14108	0	8.77785	11.5577
4.15059	0	10.8656	0.406716
0	10.6595	0.0862988	2.74901
4.35883	11.6443	0	11.6443
6.76892	8.65714	0	4.30782
0	11.7064	8.41703	11.7064
0	9.14836	11.708	11.708
0	2.56575	1.35925	1.38106
>STAT3	lnR0: 0.6
2.1248	0	1.16139	0.226925
4.83467	14.2116	14.2116	0
5.85993	5.39726	1.36148	0
4.23977	0	14.118	4.20751
3.9117	0.733345	13.5325	0
1.61737	13.3519	0	0.815659
3.63403	14.1512	0	14.1512
2.85489	14.0508	0	5.48092
0	14.2592	14.2592	14.2592
0	14.2592	14.2592	14.2592
0	3.24144	0.496099	0.955953
>GATA1::TAL1	lnR0: 0.6
4.15117	2.20568	4.51909	0
3.82407	12.0601	12.0601	0
0	12.1548	12.1548	12.1548
12.1548	12.1548	12.1548	0
12.1548	0	12.1548	12.1548
0.439776	5.39222	5.58298	0
1.73183	0.72653	0	1.54135
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0.443423	0.600615	0	2.03369
5.38803	0	7.57585	12.1159
0	12.0668	12.0668	3.93291
4.41698	1.97278	0	3.2595
>YY1	lnR0: 1.2
2.0043	0	2.49031	2.76437
0	12.6432	5.20889	8.68235
0	6.01563	4.602	6.65318
0.385244	1.53888	0	3.58466
0	12.6828	12.6828	12.6828
12.6804	9.01617	12.6804	0
9.13071	12.6806	0	12.6806
8.9101	12.6802	0	12.6802
2.76651	0	7.10532	3.01124
1.65567	0.710598	0	0.567662
2.34788	2.38649	0	2.62174
1.7598	0	3.50827	2.35142
>FOXP2	lnR0: 0.6
0	1.52274	0.785493	1.29183
0	5.36063	1.24148	0.291802
1.89589	9.15504	0	9.15504
3.52586	9.37492	9.37492	0
0	9.48927	9.48927	9.48927
0	9.48927	9.48927	9.48927
0	9.48927	9.48927	9.48927
9.4724	0	9.4724	6.183
0	9.48927	9.48927	9.48927
0	0.933812	0.0193053	3.65943
0	1.39976	0.839695	1.37708
>SREBF1(MA0595.1)	lnR0: 0
0	0.941779	0.762975	4.81042
5.82505	5.82505	5.82505	0
5.82505	0	5.82505	5.82505
0	5.82505	5.82505	5.82505
5.64463	0	2.674	5.64463
2.45379	0	1.46358	4.24345
5.43809	0	5.43809	1.56945
3.90004	0	1.91962	5.46949
0	5.82505	5.82505	5.82505
4.70834	0	1.73771	0.0539148
>SREBF2(MA0596.1)	lnR0: 0
0	1.30899	0.729751	4.59839
5.53029	5.53029	5.53029	0
5.43809	3.45767	0	5.43809
1.77099	5.19655	0	5.19655
3.19085	1.33473	0	1.6214
3.58901	1.86905	0	5.15845
5.53029	5.53029	5.53029	0
5.53029	5.53029	0	5.53029
0	5.53029	5.53029	5.53029
3.19085	0.712845	3.19085	0
>KLF5	lnR0: 0
2.38131	1.88502	0	1.53386
13.4063	0	13.4063	2.76994
13.4192	0	13.4192	2.87594
1.44597	0	13.0948	4.03971
13.5982	0	13.5982	13.5982
0.0365712	12.2188	0	0.611149
13.5982	0	13.5982	13.5982
13.5982	0	13.5982	13.5982
13.5473	0	13.5473	4.73656
0.509973	0	12.3283	0.443682
>DMRT3	lnR0: 0
0	0.904715	1.53525	1.53525
0	2.10184	2.10184	1.30239
2.96394	5.16013	5.16013	0
9.86822	9.86822	0	9.86822
9.86822	9.86822	9.86822	0
0	9.86822	9.86822	9.86822
1.75815	9.34845	2.69993	0
9.86822	0	9.86822	9.86822
0	1.6948	2.63305	2.63305
0	1.97483	1.97483	1.09479
>FOXG1	lnR0: -1.2
0.727463	8.20429	0	8.20429
8.87515	8.87515	8.87515	0
0	8.87515	8.87515	8.87515
0	8.87515	8.87515	8.87515
0	8.87515	8.87515	8.87515
8.87515	0	8.87515	8.87515
0	8.87515	8.87515	8.87515
0	1.5552	7.30571	0.573522
>LBX1	lnR0: -1.2
1.12458	1.84128	1.43845	0
9.79795	4.20935	9.79795	0
0	9.86822	9.86822	9.86822
0	9.86822	9.86822	9.86822
9.43614	1.47592	9.43614	0
2.33641	9.43614	2.59687	0
0	9.42254	1.4301	9.42254
4.69059	2.77097	0	3.74881
>POU6F1(MA0628.1)	lnR0: 0
0	1.37518	1.24842	2.47239
1.20774	0.00809391	1.26527	0
4.80144	6.37088	6.65756	0
0	3.63766	6.58831	5.52086
0	4.69924	5.90966	5.90966
5.90966	5.90966	4.69924	0
5.52086	6.58831	3.63766	0
0	6.65756	6.37088	4.80144
